"FID_site","Area_ha","BASIN_NAME","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs","FGM_yr","rate_scale","maint_cost_scale","rest_low_cost_scale","rest_high_cost_scale","DCF_25_4_CPlow","NPV_25_4_CPlow_RClow","NPV_25_4_CPlow_RChigh","DCF_25_7_CPlow","NPV_25_7_CPlow_RClow","DCF_25_4_CPhigh","NPV_25_4_CPhigh_RClow","DCF_25_4_CPlow_upperCI","NPV_25_4_CPlow_RClow_upperCI","DCF_25_4_CPlow_lowerCI","NPV_25_4_CPlow_RClow_lowerCI"
159,1.19138131924,"Shoalwater",6.08373936170265,0.951886761457878,0.958636852855999,1.02568818653915,1.22564645304669,1.54821953805295,1.92494549686477,2.29191597782951,2.61159771856658,2.86929530817109,3.06425236396867,3.20257051101508,3.29288905748764,3.34410635574695,3.36433388579773,3.36051913404836,3.33840113464374,3.30261404918781,3.2568433224251,3.20398816874247,3.14631013145221,3.08556060471932,3.02308649536519,2.95991593059428,2.89682686452421,69.333789664806,79.848416203352,0,893.53598943,11028.8084411345,91609.0419724711,-2647.98294331315,-13676.7913844477,-94257.0249157842,-2850.34589899357,-13879.1543401281,1887.86790371599,-9140.94053741852,2377.81554587209,-8650.99289526243,-4160.58984578845,-15189.398286923
160,1.56707120804,"Shoalwater",8.403780038441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,0.582220254441,22.377066145025,116.60211120824,0,1175.30340603,14506.6301510548,120497.014476243,-7099.91329959461,-21606.5434506494,-127596.927775837,-6106.68480206733,-20613.3149531221,-5557.42985607239,-20064.0600071272,-1693.33786016244,-16199.9680112172,-8391.35720489809,-22897.9873559529
161,1.97070222597,"Shoalwater",10.7461448879,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,0.909987047899989,32.5858340374997,146.635300629888,0,1478.0266694775,18243.1073861434,151533.467932243,-8705.43814211358,-26948.545528257,-160238.906074357,-7521.25765626533,-25764.3650424087,-6471.97139860875,-24715.0787847522,-1906.29182542768,-20149.3992115711,-10329.5190728835,-28572.6264590269
162,1.68006743206,"Shoalwater",9.51652847530099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,1.13096309130099,36.6596426665247,125.010183959637,0,1260.050574045,15552.6543661089,129185.648133502,-6975.72233928041,-22528.3767053893,-136161.370472783,-6095.77112187848,-21648.4254879873,-4484.97862161518,-20037.632987724,-1179.2836361422,-16731.9380022511,-8360.2910962493,-23912.9454623582
163,1.79505731454,"Shoalwater",9.15725973774478,0.409246213983471,0.410998367127808,0.428403198887219,0.480307311695967,0.564039132768734,0.661827671375688,0.757083934465745,0.840065235633846,0.906957017579106,0.957562942473924,0.993466837987657,1.01691125019783,1.03020596650559,1.0354565221337,1.03446630898275,1.02872503528473,1.01943561228141,1.007554688293,0.993834826107836,0.978863065217981,0.963094023288911,0.946877323293562,0.930479841072251,0.914103513854112,29.4672255782376,133.566328080726,0,1346.292985905,16617.1341980987,138027.580435445,-7958.7892112501,-24575.9234093488,-145986.369646695,-6912.72655713155,-23529.8607552303,-5962.86386452949,-22579.9980626282,-1528.04191587203,-18145.1761139708,-9575.89015617338,-26193.0243542721
164,1.03432310933,"Shoalwater",5.35831337776,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,0.19581539376,10.057882828,76.9613965329609,0,775.7423319975,9574.89533772119,79532.3441836014,-4922.7850348343,-14497.6803725555,-84455.1292184357,-4198.45403194341,-13773.3493696646,-4215.9957562396,-13790.8910939608,-1354.25962849413,-10929.1549662153,-5775.18234965335,-15350.0776873745
165,2.46897485213,"Shoalwater",13.6178623246206,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,1.29473926062055,44.6916045795138,183.71043700014,0,1851.7311390975,22855.6972065757,189847.211136428,-10712.3580076544,-33568.0552142302,-200559.569144083,-9285.20357878094,-32140.9007853567,-7658.70628718628,-30514.403493762,-2194.12170506754,-25049.8189116433,-12747.0700874448,-35602.7672940206
166,1.86125263066,"Shoalwater",10.1658876155638,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,0.876016615563814,31.1902863890953,138.491375296788,0,1395.939472995,17229.9148833403,143117.545667304,-8201.15245098958,-25431.0673343298,-151318.698118294,-7088.78497245521,-24318.6998557955,-6064.36177098198,-23294.2766543222,-1779.62148131809,-19009.5363646583,-9735.03413384109,-26964.9490171813
167,3.006630352,"Shoalwater",16.3676864644135,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,1.36099480841355,49.0315618663386,223.716493597626,0,2254.972764,27832.8606215362,231189.226878072,-13315.9022938589,-41148.7629153951,-244505.129171931,-11499.2634425694,-39332.1240641056,-9953.53895956454,-37786.3995811007,-2942.67588185434,-30775.5365033905,-15793.7073625556,-43626.5679840918
168,1.1919698439,"Shoalwater",6.44330704282511,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,0.493946378825113,18.2980201346278,88.6917741370112,0,893.977382925,11034.2565085443,91654.295477297,-5336.31380436122,-16370.5703129056,-96990.6092816582,-4599.46895432224,-15633.7254628666,-4078.66024599167,-15112.916754536,-1223.87739339045,-12258.1339019348,-6318.63264895947,-17352.8891575038
169,1.3127061767,"Shoalwater",7.32691746984949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,0.77491931784949,25.9249810982372,97.6757626680168,0,984.529632525,12151.9321551507,100938.090346712,-5586.93755044435,-17738.869705595,-106525.027897157,-4859.71614046394,-17011.6482956146,-3820.44037477531,-15972.372529926,-1057.93396726236,-13209.866122413,-6668.75988699022,-18820.6920421409
170,1.17510221525,"Shoalwater",6.64872157560982,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,0.783562455609815,25.4542205102454,87.4365158421788,0,881.3266614375,10878.11015789,90357.2906678212,-4888.46079965828,-15766.5709575483,-95245.7514674795,-4270.26422302796,-15148.374380918,-3158.69033475727,-14036.8004926473,-834.227868853183,-11712.3380267432,-5856.87684560525,-16734.9870034953
171,1.14744007901,"Shoalwater",6.48270639979051,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,0.755603871790514,24.6171993227629,85.3783982111732,0,860.5800592575,10622.0373147653,88230.262352928,-4785.33062605143,-15407.3679408167,-93015.5929789794,-4178.21448139828,-14800.2517961635,-3111.99210662573,-13734.029421391,-826.527941919872,-11448.5652566851,-5730.95168618367,-16352.9890009489
172,5.6226472957,"Shoalwater",31.390415841351,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,3.32664516135097,111.229899713774,418.368586333101,-0.083333333,3865.57001719941,47712.2709547283,396314.384806197,-22215.274049267,-69927.5450039953,-418529.658855464,-19244.2682685372,-66956.5392232654,-14636.5888557539,-62348.8598104822,-2816.47157425104,-50528.7425289793,-26848.9771219789,-74561.2480767072
173,1.19074138771,"Shoalwater",8.25768377834753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,2.31446229034753,63.8047787466882,88.6002526371508,0,893.0560407825,11022.8844920631,91559.8356323644,-3044.84320336155,-14067.7276954246,-94604.6788357259,-2973.18004949557,-13996.0645415587,1219.36737872086,-9803.51711334224,1063.34956323436,-9959.53492882874,-4026.14838807,-15049.0328801331
174,1.74478321809,"Shoalwater",9.3174553864735,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,0.608909450473502,23.9312821978376,129.825107744972,0,1308.5874135675,16151.7388034052,134161.847661698,-7954.44906449034,-24106.1878678956,-142116.296726189,-6834.23294510061,-22985.9717485059,-6302.01678867018,-22453.7555920754,-1934.75326582631,-18086.4920692315,-9392.34622102796,-25544.0850244332
175,1.20752856749,"Shoalwater",6.78766967102492,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,0.760645935024924,25.0431721116231,89.8495583141061,0,905.6464256175,11178.286114592,92850.6544761972,-5079.27054291431,-16257.5566575063,-97929.9250191116,-4427.7630204708,-15606.0491350628,-3375.33248588214,-14553.6186004741,-913.15030554296,-12091.436420135,-6074.41259717551,-17252.6987117675
176,1.04474951938,"Shoalwater",5.94996114067456,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,0.735404940674562,23.5996797168641,77.7374690886871,0,783.562139535,9671.41429207539,80334.0635159995,-4297.53407828002,-13968.9483703554,-84631.5975942795,-3762.05497338263,-13433.469265458,-2695.61924511687,-12367.0335371923,-693.023947688052,-10364.4382397634,-5158.52689931916,-14829.9411913946
177,2.98884095096,"Shoalwater",54.3909996506703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,39.4731014426703,1001.74543427476,563.010878433128,0,2241.63071322,27668.1812756507,229821.344101819,27114.3931848734,-553.78809077722,-202706.950916945,17192.03389842,-10476.1473772307,93421.3273326663,65753.1460570156,37426.2420087246,9758.06073307394,24651.249099461,-3016.93217618966
178,1.13575261788,"Shoalwater",0.377233621141406,0.377613372141732,0.429579125479141,0.94577555329243,2.48515944341281,4.96849668731883,7.86873123182665,10.6938629776329,13.1549411328476,15.1388326962657,16.6397146362918,17.7045604713427,18.3998801390279,18.794177835307,18.9498999989412,18.9205320338635,18.7502560429788,18.4747482393385,18.1223811146967,17.7154743460495,17.2714384831208,16.8037566792204,16.322798131374,15.8364779034754,15.3507850954347,320.497106991822,104.790629185615,0,851.81446341,10513.844607792,87331.5768523925,9141.89510560785,-1371.94950218412,-78189.6817467846,4499.68827316507,-6014.1563346269,29647.0771779129,19133.2325701209,13285.7012582566,2771.85665046464,5155.06315829643,-5358.78144949555
179,1.04553087803,"Shoalwater",3.16296983395513,3.16331941578877,3.21115677058808,3.68634417917055,5.10343233039753,7.38948183788244,10.0593084062765,12.6599986878438,14.9255574710564,16.751839560847,18.1334845340416,19.1137341166301,19.7538143907681,20.1167872639021,20.2601381423839,20.2331033035731,20.0763548208394,19.8227346247239,19.498361165695,19.1237809429158,18.7150213319348,18.2844943223271,17.8417453343984,17.3940606229499,16.9469534862389,365.427976897128,96.4664288201061,0,784.1481585225,9678.64745473751,80394.1446304231,11950.1851932242,2271.53773848669,-68443.9594371989,6649.44239923723,-3029.20505550028,35477.1451193356,25798.4976645981,15764.7883195703,6086.14086483282,8280.08551910952,-1398.56193562799
180,1.55917664509,"Waterpark",30.8054516993552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,23.0232724833552,583.36399129988,293.704347317141,0,1169.3824838175,14433.5489124153,119889.976799085,17196.9497782037,2763.40086578838,-102693.027020881,11133.6374234774,-3299.91148893791,55803.2179713589,41369.6690589436,22576.303791524,8142.75487910867,15912.0081302421,1478.45921782684
181,1.97753450248,"Waterpark",39.5259294330935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,29.6556816970935,751.262290163337,372.511252705615,0,1483.15087686,18306.3548683968,152058.823077119,22382.1563052871,4075.80143689028,-129676.666771832,14525.9962619283,-3780.35860646852,72098.4726503413,53792.1177819445,29204.8669236642,10898.5120552674,20752.4466777307,2446.0918093339
